step,current_time,current_time_norm,queue_length_norm,avg_waiting_time_norm,max_lateness_risk_norm,urgent_jobs_norm,energy_tariff_norm,energy_tariff,action_type,oven_id,num_panels,reward,action_validation_reward,launch_reward,heating_reward,wait_reward,energy_cost_penalty,lateness_penalty,completion_reward,queue_length,completed_jobs,total_reward,total_energy_cost,total_lateness_penalty,late_jobs_count,terminated,truncated,oven_0_busy,oven_0_heating,oven_0_cooling,oven_0_time_to_completion,oven_0_time_to_ready,oven_0_temperature,oven_1_busy,oven_1_heating,oven_1_cooling,oven_1_time_to_completion,oven_1_time_to_ready,oven_1_temperature
691,691.0,0.4798611,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-650.3312761346613,0.0,650.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
692,692.0,0.48055556,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-651.3312761346613,0.0,651.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
693,693.0,0.48125,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-652.3312761346613,0.0,652.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694,694.0,0.48194444,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-653.3312761346613,0.0,653.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
695,695.0,0.4826389,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-654.3312761346613,0.0,654.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
696,696.0,0.48333332,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-655.3312761346613,0.0,655.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
697,697.0,0.48402777,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-656.3312761346613,0.0,656.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
698,698.0,0.48472223,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-657.3312761346613,0.0,657.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
699,699.0,0.48541668,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-658.3312761346613,0.0,658.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
700,700.0,0.4861111,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-659.3312761346613,0.0,659.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
701,701.0,0.48680556,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-660.3312761346613,0.0,660.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
702,702.0,0.4875,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-661.3312761346613,0.0,661.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
703,703.0,0.48819444,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-662.3312761346613,0.0,662.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
704,704.0,0.4888889,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-663.3312761346613,0.0,663.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
705,705.0,0.48958334,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-664.3312761346613,0.0,664.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
706,706.0,0.49027777,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-665.3312761346613,0.0,665.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
707,707.0,0.49097222,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-666.3312761346613,0.0,666.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
708,708.0,0.49166667,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-667.3312761346613,0.0,667.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709,709.0,0.4923611,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-668.3312761346613,0.0,668.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710,710.0,0.49305555,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-669.3312761346613,0.0,669.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711,711.0,0.49375,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-670.3312761346613,0.0,670.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712,712.0,0.49444443,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-671.3312761346613,0.0,671.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713,713.0,0.49513888,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-672.3312761346613,0.0,672.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714,714.0,0.49583334,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-673.3312761346613,0.0,673.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715,715.0,0.4965278,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-674.3312761346613,0.0,674.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716,716.0,0.49722221,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-675.3312761346613,0.0,675.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
717,717.0,0.49791667,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-676.3312761346613,0.0,676.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718,718.0,0.49861112,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-677.3312761346613,0.0,677.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719,719.0,0.49930555,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-678.3312761346613,0.0,678.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720,720.0,0.5,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-679.3312761346613,0.0,679.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
721,721.0,0.50069445,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-680.3312761346613,0.0,680.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
722,722.0,0.5013889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-681.3312761346613,0.0,681.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
723,723.00006,0.50208336,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-682.3312761346613,0.0,682.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724,723.99994,0.50277776,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-683.3312761346613,0.0,683.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
725,725.0,0.5034722,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-684.3312761346613,0.0,684.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
726,726.0,0.50416666,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-685.3312761346613,0.0,685.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
727,727.0,0.5048611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-686.3312761346613,0.0,686.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
728,728.0,0.50555557,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-687.3312761346613,0.0,687.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
729,729.00006,0.50625,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-688.3312761346613,0.0,688.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
730,729.99994,0.5069444,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-689.3312761346613,0.0,689.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
731,731.0,0.5076389,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-690.3312761346613,0.0,690.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
732,732.0,0.5083333,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-691.3312761346613,0.0,691.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
733,733.0,0.5090278,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-692.3312761346613,0.0,692.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
734,734.0,0.50972223,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-693.3312761346613,0.0,693.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
735,735.0,0.5104167,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-694.3312761346613,0.0,694.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
736,736.00006,0.51111114,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-695.3312761346613,0.0,695.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
737,737.0,0.51180553,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-696.3312761346613,0.0,696.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
738,738.0,0.5125,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-697.3312761346613,0.0,697.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
739,739.0,0.51319444,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-698.3312761346613,0.0,698.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
740,740.0,0.5138889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-699.3312761346613,0.0,699.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
741,741.0,0.51458335,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-700.3312761346613,0.0,700.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
742,742.00006,0.5152778,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-701.3312761346613,0.0,701.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
743,742.99994,0.5159722,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-702.3312761346613,0.0,702.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
744,744.0,0.51666665,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-703.3312761346613,0.0,703.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
745,745.0,0.5173611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-704.3312761346613,0.0,704.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
746,746.0,0.51805556,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-705.3312761346613,0.0,705.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
747,747.0,0.51875,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-706.3312761346613,0.0,706.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
748,748.0,0.51944447,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-707.3312761346613,0.0,707.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
749,748.99994,0.52013886,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-708.3312761346613,0.0,708.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
750,750.0,0.5208333,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-709.3312761346613,0.0,709.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
751,751.0,0.52152777,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-710.3312761346613,0.0,710.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
752,752.0,0.5222222,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-711.3312761346613,0.0,711.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
753,753.0,0.5229167,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-712.3312761346613,0.0,712.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
754,754.0,0.5236111,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-713.3312761346613,0.0,713.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
755,755.00006,0.5243056,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-714.3312761346613,0.0,714.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
756,755.99994,0.525,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-715.3312761346613,0.0,715.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
757,757.0,0.52569443,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-716.3312761346613,0.0,716.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
758,758.0,0.5263889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-717.3312761346613,0.0,717.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
759,759.0,0.52708334,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-718.3312761346613,0.0,718.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
760,760.0,0.5277778,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-719.3312761346613,0.0,719.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
761,761.00006,0.52847224,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-720.3312761346613,0.0,720.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762,761.99994,0.52916664,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-721.3312761346613,0.0,721.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
763,763.0,0.5298611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-722.3312761346613,0.0,722.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
764,764.0,0.53055555,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-723.3312761346613,0.0,723.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
765,765.0,0.53125,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-724.3312761346613,0.0,724.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
766,766.0,0.53194445,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-725.3312761346613,0.0,725.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
767,767.0,0.5326389,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-726.3312761346613,0.0,726.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
768,768.00006,0.53333336,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-727.3312761346613,0.0,727.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
769,768.99994,0.53402776,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-728.3312761346613,0.0,728.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
770,770.0,0.5347222,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-729.3312761346613,0.0,729.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
771,771.0,0.53541666,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-730.3312761346613,0.0,730.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
772,772.0,0.5361111,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-731.3312761346613,0.0,731.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
773,773.0,0.53680557,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-732.3312761346613,0.0,732.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
774,774.00006,0.5375,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101,0,-733.3312761346613,0.0,733.3312761346613,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
