step,current_time,current_time_norm,queue_length_norm,avg_waiting_time_norm,max_lateness_risk_norm,urgent_jobs_norm,energy_tariff_norm,energy_tariff,action_type,oven_id,num_panels,reward,action_validation_reward,launch_reward,heating_reward,wait_reward,energy_cost_penalty,lateness_penalty,completion_reward,queue_length,completed_jobs,total_reward,total_energy_cost,total_lateness_penalty,late_jobs_count,terminated,truncated,oven_0_busy,oven_0_heating,oven_0_cooling,oven_0_time_to_completion,oven_0_time_to_ready,oven_0_temperature,oven_1_busy,oven_1_heating,oven_1_cooling,oven_1_time_to_completion,oven_1_time_to_ready,oven_1_temperature
655,655.0,0.4548611,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,0,0,-2.25,0.0,0.0,1.0,0.0,-2.25,-1.0,0.0,101,0,-142.84241123511845,-60.75,48.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5079774,0.73214424,0.07703506
656,656.0,0.45555556,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-142.94241123511844,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.5079774,0.73214424,0.06666667,0.0,1.0,0.0,0.47770002,0.6996766,0.20009705
657,657.0,0.45625,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.04241123511844,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.47770002,0.6996766,0.19111112,0.0,1.0,0.0,0.4462436,0.66403675,0.36007765
658,658.0,0.45694444,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.14241123511843,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.4462436,0.66403675,0.35288888,0.0,1.0,0.0,0.41364443,0.62510043,0.53072363
659,659.0,0.4576389,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.24241123511842,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.41364443,0.62510043,0.52545184,0.0,1.0,0.0,0.37994897,0.5827829,0.68714905
660,660.0,0.45833334,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.34241123511842,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.37994897,0.5827829,0.6836346,0.0,1.0,0.0,0.34521404,0.5370496,0.8122894
661,661.0,0.45902777,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.4424112351184,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.34521404,0.5370496,0.8101807,0.0,1.0,0.0,0.30950692,0.487925,0.8998877
662,662.0,0.45972222,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.5424112351184,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.30950692,0.487925,0.89876306,0.0,1.0,0.0,0.27290508,0.4355021,0.9532809
663,663.0,0.46041667,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.6424112351184,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.27290508,0.4355021,0.9527561,0.0,1.0,0.0,0.23549575,0.37994897,0.9813124
664,664.0,0.4611111,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.7424112351184,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.23549575,0.37994897,0.98110247,0.0,1.0,0.0,0.19737533,0.32151273,0.9937708
665,665.0,0.46180555,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.8424112351184,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.19737533,0.32151273,0.9937008,0.0,1.0,0.0,0.1586485,0.26052046,0.9983389
666,666.0,0.4625,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-143.94241123511839,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.1586485,0.26052046,0.9983202,0.0,1.0,0.0,0.1194273,0.19737533,0.99966776
667,667.0,0.46319443,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.04241123511838,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.1194273,0.19737533,0.99966407,0.0,1.0,0.0,0.07982977,0.1325488,0.9999557
668,668.0,0.46388888,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.14241123511837,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.07982977,0.1325488,0.9999552,0.0,1.0,0.0,0.03997868,0.06656808,0.999997
669,669.0,0.46458334,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.24241123511837,-60.75,48.002597953613375,0,False,False,0.0,1.0,0.0,0.03997868,0.06656808,0.999997,0.0,0.0,0.0,0.0,0.0,1.0
670,670.0,0.4652778,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.34241123511836,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
671,671.0,0.46597221,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.44241123511836,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
672,672.0,0.46666667,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.54241123511835,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
673,673.0,0.46736112,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.64241123511835,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
674,674.0,0.46805555,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.74241123511834,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
675,675.0,0.46875,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.84241123511833,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
676,676.0,0.46944445,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-144.94241123511833,-60.75,48.002597953613375,0,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9048374
677,677.0,0.47013888,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-145.04241123511832,-60.75,48.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.9048374,0.0,0.0,1.0,0.0,0.0,0.7408182
678,678.0,0.47083333,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-145.14241123511832,-60.75,48.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.7408182,0.0,0.0,1.0,0.0,0.0,0.5488116
679,679.0,0.47152779,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-145.2424112351183,-60.75,48.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.5488116,0.0,0.0,1.0,0.0,0.0,0.36787945
680,680.0,0.4722222,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,1,0,-2.47313016014843,0.0,0.0,0.7768698398515701,0.0,-2.25,-1.0,0.0,101,0,-147.71554139526674,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.36787945,0.0,0.0,1.0,0.0,0.0,0.22313017
681,681.0,0.47291666,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-147.81554139526673,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.22313017,0.0,1.0,0.0,0.5079774,0.73214424,0.27492148
682,682.0,0.47361112,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-147.91554139526673,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.12245643,0.0,1.0,0.0,0.47770002,0.6996766,0.37159863
683,683.0,0.47430557,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.01554139526672,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.060810063,0.0,1.0,0.0,0.4462436,0.66403675,0.4972789
684,684.0,0.475,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.11554139526672,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.027323723,0.0,1.0,0.0,0.41364443,0.62510043,0.6313379
685,685.0,0.47569445,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.2155413952667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.011108996,0.0,1.0,0.0,0.37994897,0.5827829,0.75422525
686,686.0,0.4763889,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.3155413952667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34521404,0.5370496,0.8525351
687,687.0,0.47708333,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.4155413952667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30950692,0.487925,0.9213521
688,688.0,0.47777778,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.5155413952667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27290508,0.4355021,0.96329767
689,689.0,0.47847223,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.6155413952667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23549575,0.37994897,0.9853191
690,690.0,0.47916666,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.71554139526668,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737533,0.32151273,0.99510634
691,691.0,0.4798611,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.81554139526668,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586485,0.26052046,0.998695
692,692.0,0.48055556,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-148.91554139526667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1194273,0.19737533,0.999739
693,693.0,0.48125,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.01554139526667,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999652
694,694.0,0.48194444,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.11554139526666,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999977
695,695.0,0.4826389,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.21554139526665,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,696.0,0.48333332,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.31554139526665,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,697.0,0.48402777,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.41554139526664,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,698.0,0.48472223,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.51554139526664,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,699.0,0.48541668,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.61554139526663,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,700.0,0.4861111,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.71554139526663,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,701.0,0.48680556,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.81554139526662,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
702,702.0,0.4875,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-149.91554139526662,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9048374
703,703.0,0.48819444,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-150.0155413952666,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7408182
704,704.0,0.4888889,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-150.1155413952666,-63.0,49.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5488116
705,705.0,0.48958334,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,2,1,0,-2.6178794411714423,0.0,0.0,0.6321205588285577,0.0,-2.25,-1.0,0.0,101,0,-152.73342083643806,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36787945
706,706.0,0.49027777,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-152.83342083643805,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5079774,0.73214424,0.4100208
707,707.0,0.49097222,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-152.93342083643805,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47770002,0.6996766,0.4886847
708,708.0,0.49166667,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.03342083643804,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4462436,0.66403675,0.59094775
709,709.0,0.4923611,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.13342083643803,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41364443,0.62510043,0.70002836
710,710.0,0.49305555,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.23342083643803,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37994897,0.5827829,0.8000189
711,711.0,0.49375,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.33342083643802,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34521404,0.5370496,0.8800113
712,712.0,0.49444443,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.43342083643802,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30950692,0.487925,0.93600607
713,713.0,0.49513888,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.533420836438,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27290508,0.4355021,0.97013617
714,714.0,0.49583334,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.633420836438,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23549575,0.37994897,0.98805445
715,715.0,0.4965278,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.733420836438,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737533,0.32151273,0.9960182
716,716.0,0.49722221,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.833420836438,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586485,0.26052046,0.9989382
717,717.0,0.49791667,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-153.933420836438,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1194273,0.19737533,0.9997876
718,718.0,0.49861112,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.03342083643798,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999717
719,719.0,0.49930555,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.13342083643798,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999981
720,720.0,0.5,0.76576203,1.0,0.9950548,0.99991786,1.0,1.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.23342083643797,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
721,721.0,0.50069445,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.33342083643797,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722,722.0,0.5013889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.43342083643796,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,723.00006,0.50208336,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.53342083643795,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,723.99994,0.50277776,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.63342083643795,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,725.0,0.5034722,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.73342083643794,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,726.0,0.50416666,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.83342083643794,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,727.0,0.5048611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-154.93342083643793,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9048374
728,728.0,0.50555557,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.03342083643793,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7408182
729,729.00006,0.50625,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.13342083643792,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5488116
730,729.99994,0.5069444,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.23342083643792,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36787945
731,731.0,0.5076389,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.3334208364379,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22313017
732,732.0,0.5083333,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.4334208364379,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12245643
733,733.0,0.5090278,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.5334208364379,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.060810063
734,734.0,0.50972223,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.6334208364379,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.027323723
735,735.0,0.5104167,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-155.7334208364379,-65.25,50.002597953613375,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011108996
